Index	Visited	Standard	Reference Number	Title	URL	Image Path	Image Downloaded
138	True	ISO 14617-2	130	Transition to a higher quantity level	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.16:130	https://www.iso.org/obp/graphics/grs/f7b980c4-6de3-4184-bbff-baaf0c4bf240_	True
139	True	ISO 14617-11	131	Transition to a lower quantity level	https://www.iso.org/obp/ui/#iso:grs:14617-11:11.8.3.2:131	https://www.iso.org/obp/graphics/grs/64077899-f18c-422a-a89d-41050e67949f_	True
140	False	ISO 7000	0131	Agitator, general	iso.org/obp/ui/#iso:grs:7000:0131	https://www.iso.org/obp/graphics/grs/de6acae5-f12d-4f8d-853a-376e27b32d9d_	True
141	True	ISO 14617-15	131	Transition to a lower quantity level	https://www.iso.org/obp/ui/#iso:grs:14617-15:15.10.3.2:131	https://www.iso.org/obp/graphics/grs/808f904b-75fb-438e-aa41-5d3cf5e0c7ad_	True
142	True	ISO 14617-2	131	Transition to a lower quantity level	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.17:131	https://www.iso.org/obp/graphics/grs/1ea65729-e78f-4d30-bad8-94144f42894e_	True
143	True	ISO 14617-11	132	Transition to a higher or lower quantity level	https://www.iso.org/obp/ui/#iso:grs:14617-11:11.8.3.3:132	https://www.iso.org/obp/graphics/grs/0c82c395-a639-46ac-9836-250ee7a73732_	True
144	True	ISO 14617-2	132	Transition to a higher or lower quantity level	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.18:132	https://www.iso.org/obp/graphics/grs/def72825-0371-4126-b602-0069662c61cf_	True
145	True	ISO 14617-2	133	High limitation	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.19:133	https://www.iso.org/obp/graphics/grs/988d8fd7-44b5-4055-8b95-f9cfe365b9d4_	True
146	True	ISO 14617-5	133	High limitation	https://www.iso.org/obp/ui/#iso:grs:14617-5:5.12.3.1:133	https://www.iso.org/obp/graphics/grs/948b9dfe-2a6b-4793-8d75-91b36d26d980_	True
147	False	ISO 7000	0133	Kneaded, general	iso.org/obp/ui/#iso:grs:7000:0133	https://www.iso.org/obp/graphics/grs/f7ea9379-1233-404d-847d-c9135e0a5aec_	True
148	True	ISO 14617-6	133	High limitation	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.4:133	https://www.iso.org/obp/graphics/grs/7e77d651-7ce4-4bc4-a495-6d98e7cc40c1_	True
149	True	ISO 14617-5	134	High limitation	https://www.iso.org/obp/ui/#iso:grs:14617-5:5.12.3.2:134	https://www.iso.org/obp/graphics/grs/b2ca90ed-9333-4abd-b247-0e618745b553_	True
150	True	ISO 14617-2	134	High limitation	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.20:134	https://www.iso.org/obp/graphics/grs/e0a92b77-61bc-4f56-93dc-f97e6c39e2ae_	True
151	False	ISO 7000	0134	Pump; liquid pump	iso.org/obp/ui/#iso:grs:7000:0134	https://www.iso.org/obp/graphics/grs/6f032151-baee-43c0-9cfc-eae12dd2f2c8_	False
152	True	ISO 14617-6	134	High limitation	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.5:134	https://www.iso.org/obp/graphics/grs/3225ebdd-88fa-4db2-a675-89720015a3bb_	True
153	True	ISO 14617-6	135	Low limitation	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.6:135	https://www.iso.org/obp/graphics/grs/483c1f88-e31d-4e5c-819f-19a8199a5d9e_	True
154	True	ISO 14617-2	135	Low limitation	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.21:135	https://www.iso.org/obp/graphics/grs/aa24addb-41ac-4855-8b11-cd50760b1fd4_	True
155	True	ISO 14617-5	135	Low limitation	https://www.iso.org/obp/ui/#iso:grs:14617-5:5.12.3.3:135	https://www.iso.org/obp/graphics/grs/b31c067d-b048-4014-8e52-7266707a7174_	True
156	False	ISO 7000	0135	Centrifugal pump	iso.org/obp/ui/#iso:grs:7000:0135	https://www.iso.org/obp/graphics/grs/10be0253-655a-4fcc-a72b-f5b273a6fbe0_	False
157	True	ISO 14617-2	136	Low limitation	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.22:136	https://www.iso.org/obp/graphics/grs/03b4c2c1-4507-415b-9a0f-0cd1bd8a8440_	True
158	True	ISO 14617-6	136	Low limitation	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.7:136	https://www.iso.org/obp/graphics/grs/f634db6c-2ff6-4b14-a250-2ea98e9e6d26_	True
159	True	ISO 14617-5	136	Low limitation	https://www.iso.org/obp/ui/#iso:grs:14617-5:5.12.3.4:136	https://www.iso.org/obp/graphics/grs/09252c9c-8969-41f3-8fd3-5ca34cecf463_	True
160	False	ISO 7000	0137	Compressor; vacuum pump	iso.org/obp/ui/#iso:grs:7000:0137	https://www.iso.org/obp/graphics/grs/039c4cbd-9dc4-4441-a646-24183100e414_	True
161	True	ISO 14617-2	137	Dead band; threshold	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.23:137	https://www.iso.org/obp/graphics/grs/48c2b6b9-5596-4f5c-a666-faa51d9f46eb_	True
162	True	ISO 14617-6	137	Dead band; threshold	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.8:137	https://www.iso.org/obp/graphics/grs/66bbb823-3c39-4723-8c89-d2c9972c713b_	True
163	True	ISO 14617-5	137	Dead band; threshold	https://www.iso.org/obp/ui/#iso:grs:14617-5:5.12.3.5:137	https://www.iso.org/obp/graphics/grs/4644216c-464c-456d-83a3-f832c358ff48_	True
164	True	ISO 14617-6	138	Selection of highest value	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.9:138	https://www.iso.org/obp/graphics/grs/d4e2a4e8-5d82-4410-97e3-aa9cf31d07f0_	True
165	True	ISO 14617-2	138	Selection of highest value	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.24:138	https://www.iso.org/obp/graphics/grs/83889536-87a2-49fa-9db5-6e04ff038aca_	True
166	False	ISO 7000	0138	Rotary compressor, liquid-ring type; vacuum pump, liquid-ring type	iso.org/obp/ui/#iso:grs:7000:0138	https://www.iso.org/obp/graphics/grs/988d8fd7-44b5-4055-8b95-f9cfe365b9d4_	False
167	True	ISO 14617-2	139	Selection of lowest value	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.25:139	https://www.iso.org/obp/graphics/grs/9e99b85e-b8df-4646-8c4a-9951c1a265f1_	True
168	True	ISO 14617-6	139	Selection of lowest value	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.10:139	https://www.iso.org/obp/graphics/grs/dbd17d48-a645-4539-8c0d-d52a72fdc660_	True
169	True	ISO 14617-2	140	Comparing	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.3.2.26:140	https://www.iso.org/obp/graphics/grs/7fa7025a-5fd2-4812-889a-95b64640bef3_	True
170	True	ISO 14617-6	140	Comparing	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.11:140	https://www.iso.org/obp/graphics/grs/4f810a85-15eb-4994-9f56-0f79a64fd5b2_	True
171	False	ISO 7000	0141	Pallet	iso.org/obp/ui/#iso:grs:7000:0141	https://www.iso.org/obp/graphics/grs/e0a92b77-61bc-4f56-93dc-f97e6c39e2ae_	False
172	True	ISO 14617-2	141	Synchronizing	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.27:141	https://www.iso.org/obp/graphics/grs/ae1e7f75-e73e-4fe3-b992-764f16315d9b_	True
173	True	ISO 14617-6	142	Logic AND-function	https://www.iso.org/obp/ui/#iso:grs:14617-6:7.3.3.12:142	https://www.iso.org/obp/graphics/grs/f77f6bc4-aed9-4460-82b9-a3cb795a1056_	True
174	True	ISO 14617-2	142	Logic AND-function	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.28:142	https://www.iso.org/obp/graphics/grs/b297da92-e9a4-4cbb-b9fa-99a43ee812fc_	True
175	False	ISO 7000	0142	Tank car	iso.org/obp/ui/#iso:grs:7000:0142	https://www.iso.org/obp/graphics/grs/aa24addb-41ac-4855-8b11-cd50760b1fd4_	False
176	True	ISO 14617-2	143	Logic OR-function	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.29:143	https://www.iso.org/obp/graphics/grs/1fbcc510-e77a-4a9a-8b23-335776bce88f_	True
177	True	ISO 14617-6	143	Logic OR-function	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.13:143	https://www.iso.org/obp/graphics/grs/793dff3d-a21a-42a6-b1fa-b727e3739249_	True
178	False	ISO 7000	0143	Scale, general	iso.org/obp/ui/#iso:grs:7000:0143	https://www.iso.org/obp/graphics/grs/03b4c2c1-4507-415b-9a0f-0cd1bd8a8440_	False
179	True	ISO 14617-2	144	Automatic operation	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.30:144	https://www.iso.org/obp/graphics/grs/e62ac7c9-5c28-4701-bbe0-e2f5a7a132e0_	True
180	False	ISO 7000	0144	Proportioned for solids	iso.org/obp/ui/#iso:grs:7000:0144	https://www.iso.org/obp/graphics/grs/09252c9c-8969-41f3-8fd3-5ca34cecf463_	False
181	True	ISO 14617-2	145	Complex function	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.31:145	https://www.iso.org/obp/graphics/grs/1b73c57b-7f7c-4039-b681-d1fb959e8b44_	True
182	True	ISO 14617-6	145	Complex function	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.14:145	https://www.iso.org/obp/graphics/grs/b6af1d4b-112e-4e59-ad65-1148dd55e8ac_	True
183	False	ISO 7000	0147	Electric motor	iso.org/obp/ui/#iso:grs:7000:0147	https://www.iso.org/obp/graphics/grs/66bbb823-3c39-4723-8c89-d2c9972c713b_	False
184	True	ISO 14617-2	148	Indicating	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.32:148	https://www.iso.org/obp/graphics/grs/91d40efe-5432-40b3-8a4b-078636fb0dd2_	True
185	True	ISO 14617-2	149	Registering; recording, printing	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.33:149	https://www.iso.org/obp/graphics/grs/910ab8f6-8ab2-47b6-960f-cfd983d26636_	True
186	False	ISO 7000	0149	Pile	iso.org/obp/ui/#iso:grs:7000:0149	https://www.iso.org/obp/graphics/grs/83889536-87a2-49fa-9db5-6e04ff038aca_	False
187	True	ISO 14617-2	150	Page printing	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.34:150	https://www.iso.org/obp/graphics/grs/4c754403-6a40-407c-b2ab-440b111c9820_	True
188	False	ISO 7000	0150	Dump	iso.org/obp/ui/#iso:grs:7000:0150	https://www.iso.org/obp/graphics/grs/9e99b85e-b8df-4646-8c4a-9951c1a265f1_	False
189	False	ISO 7000	0151	Headlamp levelling control	iso.org/obp/ui/#iso:grs:7000:0151	https://www.iso.org/obp/graphics/grs/dbd17d48-a645-4539-8c0d-d52a72fdc660_	False
190	True	ISO 14617-2	151	Facsimile	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.35:151	https://www.iso.org/obp/graphics/grs/40dd5848-5756-4f09-8bc8-c5c28eb1c9a0_	True
191	True	ISO 14617-2	152	Perforating	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.36:152	https://www.iso.org/obp/graphics/grs/7efec66e-1571-4227-8b9a-b5d697cd53e8_	True
192	True	ISO 14617-2	153	Input by keyboard	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.37:153	https://www.iso.org/obp/graphics/grs/6b779624-ee78-4f03-97c5-bd2b3a5f6286_	True
193	False	ISO 7000	0154	Shut-off valve with safety function	iso.org/obp/ui/#iso:grs:7000:0154	https://www.iso.org/obp/graphics/grs/ae1e7f75-e73e-4fe3-b992-764f16315d9b_	False
194	True	ISO 14617-2	154	Test-point (indication of location)	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.2.38:154	https://www.iso.org/obp/graphics/grs/4da165e0-6780-48e5-a55a-aa90478e38c8_	True
195	False	ISO 7000	0157	Drains trap	iso.org/obp/ui/#iso:grs:7000:0157	https://www.iso.org/obp/graphics/grs/b297da92-e9a4-4cbb-b9fa-99a43ee812fc_	False
196	False	ISO 7000	0159	Level	iso.org/obp/ui/#iso:grs:7000:0159	https://www.iso.org/obp/graphics/grs/081a1793-01cf-47bb-a083-338f510e3f9e_	False
197	False	ISO 7000	0160	Calibration	iso.org/obp/ui/#iso:grs:7000:0160	https://www.iso.org/obp/graphics/grs/7784bc23-6530-4cfd-83fb-1cacf89dd05a_	True
198	False	ISO 7000	0161	Test barrier	iso.org/obp/ui/#iso:grs:7000:0161	https://www.iso.org/obp/graphics/grs/6f032151-baee-43c0-9cfc-eae12dd2f2c8_	True
199	True	ISO 14617-6	161	Dividing	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.15:161	https://www.iso.org/obp/graphics/grs/b75cf9d8-f931-4c32-b82b-bad92ffd9f41_	True
200	True	ISO 14617-2	161	Dividing	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.3.1:161	https://www.iso.org/obp/graphics/grs/9b1a2e5a-11fc-4b97-8bbe-59d92eb1ea34_	False
201	True	ISO 14617-2	162	Bias	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.3.2:162	https://www.iso.org/obp/graphics/grs/9b4415c8-73a7-402d-b3b2-de6893d2c429_	False
202	False	ISO 7000	0162	Raising	iso.org/obp/ui/#iso:grs:7000:0162	https://www.iso.org/obp/graphics/grs/45e99297-926a-4733-bc0c-0135c3fba6b6_	False
203	True	ISO 14617-6	162	Bias	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.16:162	https://www.iso.org/obp/graphics/grs/ad1c1462-aeb3-4c7d-b621-08b565cd9be8_	False
204	True	ISO 14617-6	163	Reverse	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.17:163	https://www.iso.org/obp/graphics/grs/9618e50a-cfd9-4c45-822a-cc39344dc40d_	False
205	False	ISO 7000	0163	Raising in direction of cloth	iso.org/obp/ui/#iso:grs:7000:0163	https://www.iso.org/obp/graphics/grs/b17d4d67-0bf7-44ea-8ea8-ef2c5664ba86_	False
206	True	ISO 14617-2	163	Reverse	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.3.3:163	https://www.iso.org/obp/graphics/grs/0db35714-752b-4dad-8acc-02523107ebeb_	False
207	False	ISO 7000	0164	Raising against direction of cloth	iso.org/obp/ui/#iso:grs:7000:0164	https://www.iso.org/obp/graphics/grs/481c94a1-d164-4a24-9372-5f1589445c5f_	True
208	False	ISO 7000	0165	Beating process of fabrics	iso.org/obp/ui/#iso:grs:7000:0165	https://www.iso.org/obp/graphics/grs/58dc87e4-c993-483e-bd4f-a0658641270e_	False
209	False	ISO 7000	0166	Polishing process of fabrics	iso.org/obp/ui/#iso:grs:7000:0166	https://www.iso.org/obp/graphics/grs/75135849-d934-4735-b1a0-020dcefd594f_	False
210	False	ISO 7000	0167	Adjustment of pile height	iso.org/obp/ui/#iso:grs:7000:0167	https://www.iso.org/obp/graphics/grs/1bdcbf27-ec88-47a2-83ee-fd98a7616c26_	True
211	False	ISO 7000	0168	Rotation of raising cylinder with direction of cloth	iso.org/obp/ui/#iso:grs:7000:0168	https://www.iso.org/obp/graphics/grs/ecb83622-387e-4c0b-9fcc-141e4d284a9f_	False
212	False	ISO 7000	0169	Rotation of raising cylinder against direction of cloth	iso.org/obp/ui/#iso:grs:7000:0169	https://www.iso.org/obp/graphics/grs/62d3b94c-9940-41d1-b711-2e1ea02ae5eb_	True
213	False	ISO 7000	0170	Brushing by means of cross-brush	iso.org/obp/ui/#iso:grs:7000:0170	https://www.iso.org/obp/graphics/grs/82dddaad-c3d9-4444-af7e-b90e95463bbc_	True
214	True	ISO 14617-8	171	Change of state when characteristic quantity passes set value from below, for example, in a safety valve or a pilot switch	https://www.iso.org/obp/ui/#iso:grs:14617-8:8.4.3.1.5:171	https://www.iso.org/obp/graphics/grs/59827109-0085-452b-8e2e-b7e5b4b53dc8_	False
215	False	ISO 7000	0171	Adjustment of cloth rest	iso.org/obp/ui/#iso:grs:7000:0171	https://www.iso.org/obp/graphics/grs/022661cd-f782-43ec-967c-584fa3e172fe_	True
216	True	ISO 14617-2	171	Change of state when the characteristic quantity passes a set value from below, for example, in a safety valve or an overpressure pilot switch.	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.4.1:171	https://www.iso.org/obp/graphics/grs/33df4ebe-7b02-4df9-8c7a-34567fe651f0_	False
217	True	ISO 14617-2	172	Change of state when the characteristic quantity passes a set value from above, for example, in a vacuum valve or an undertemperature pilot switch.	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.4.2:172	https://www.iso.org/obp/graphics/grs/94f00348-66fc-467b-9488-be70885d4192_	False
218	False	ISO 7000	0172	Rope uncurling	iso.org/obp/ui/#iso:grs:7000:0172	https://www.iso.org/obp/graphics/grs/31e80e40-a3c2-4fe2-9ae1-7f0c1766c12e_	True
219	True	ISO 14617-8	172	Change of state when characteristic quantity passes set value from above, for example, in a vacuum valve or pilot switch	https://www.iso.org/obp/ui/#iso:grs:14617-8:8.4.3.1.6:172	https://www.iso.org/obp/graphics/grs/fc6b4efc-6527-4f7d-9855-2fdd2c283076_	False
220	True	ISO 14617-2	173	Change of state when the characteristic quantity passes an upper set value from below or a lower set value from above, for example, in a pilot switch for over- and undertemperature	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.4.3:173	https://www.iso.org/obp/graphics/grs/0187cdd6-8469-4436-bdfa-b442342de841_	False
221	False	ISO 7000	0173	Tighten chain; tighten belt	iso.org/obp/ui/#iso:grs:7000:0173	https://www.iso.org/obp/graphics/grs/2125da9e-57b4-4d9b-b237-ab78fdd46260_	True
222	True	ISO 14617-2	174	Change of state when the characteristic quantity is equal to a set value	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.4.4:174	https://www.iso.org/obp/graphics/grs/948135e0-564a-47a2-909d-51a72330e292_	False
223	False	ISO 7000	0174	Slacken chain; slacken belt	iso.org/obp/ui/#iso:grs:7000:0174	https://www.iso.org/obp/graphics/grs/beacc937-4eb3-4134-8a54-629bd7fc7707_	True
224	True	ISO 14617-2	175	Change of state when the characteristic quantity is approximately equal to a set value.	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.4.5:175	https://www.iso.org/obp/graphics/grs/664d3e73-17ea-48a4-bf2d-9c33d73071bb_	False
225	False	ISO 7000	0175	Temperature control	iso.org/obp/ui/#iso:grs:7000:0175	https://www.iso.org/obp/graphics/grs/871a156a-938a-4d59-8bb7-125463573347_	True
226	False	ISO 7000	0176	Level control	iso.org/obp/ui/#iso:grs:7000:0176	https://www.iso.org/obp/graphics/grs/59827109-0085-452b-8e2e-b7e5b4b53dc8_	False
227	False	ISO 7000	0177	Weft adjusting; stitch row straightening	iso.org/obp/ui/#iso:grs:7000:0177	https://www.iso.org/obp/graphics/grs/2896dd81-b2c2-4c27-ac0f-7306fe2db25a_	True
228	False	ISO 7000	0178	Weft control; stitch row control	iso.org/obp/ui/#iso:grs:7000:0178	https://www.iso.org/obp/graphics/grs/94f00348-66fc-467b-9488-be70885d4192_	False
229	False	ISO 7000	0179	Roller engaged	iso.org/obp/ui/#iso:grs:7000:0179	https://www.iso.org/obp/graphics/grs/fc6b4efc-6527-4f7d-9855-2fdd2c283076_	False
230	False	ISO 7000	0180	Roller disengaged	iso.org/obp/ui/#iso:grs:7000:0180	https://www.iso.org/obp/graphics/grs/2f597786-56dc-456b-b15f-ba8b65a902c1_	True
231	True	ISO 14617-6	181	Logic negation (shown at an input and an output)	https://www.iso.org/obp/ui/#iso:grs:14617-6:6.7.3.3.18:181	https://www.iso.org/obp/graphics/grs/bf089023-fc31-4ce5-af75-d960a311cf12_	False
232	False	ISO 7000	0181	Admixture	iso.org/obp/ui/#iso:grs:7000:0181	https://www.iso.org/obp/graphics/grs/664d3e73-17ea-48a4-bf2d-9c33d73071bb_	False
233	True	ISO 14617-2	181	Logic negation (shown at an input and an output)	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.5.1:181	https://www.iso.org/obp/graphics/grs/bba546fa-0b78-4df7-ab86-b552fdb8c3b4_	False
234	False	ISO 7000	0182	Thermostat	iso.org/obp/ui/#iso:grs:7000:0182	https://www.iso.org/obp/graphics/grs/bba546fa-0b78-4df7-ab86-b552fdb8c3b4_	False
235	True	ISO 14617-2	182	Logic inversion (shown at an input and an output)	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.5.2:182	https://www.iso.org/obp/graphics/grs/9fef0962-dbe6-4cf6-840f-72c676445adc_	False
236	False	ISO 7000	0183	Pressure gauge	iso.org/obp/ui/#iso:grs:7000:0183	https://www.iso.org/obp/graphics/grs/320a1b74-a253-44b2-b2a3-542ccad2fb3b_	True
237	True	ISO 14617-2	183	Input or output for auxiliary power supply	https://www.iso.org/obp/ui/#iso:grs:14617-2:2.4.3.5.3:183	https://www.iso.org/obp/graphics/grs/e796af26-c9b4-4623-9d53-088d9f140f69_	False
238	False	ISO 7000	0184	Roll on board	iso.org/obp/ui/#iso:grs:7000:0184	https://www.iso.org/obp/graphics/grs/9b4415c8-73a7-402d-b3b2-de6893d2c429_	False
239	False	ISO 7000	0185	Spark coil-ignition element	iso.org/obp/ui/#iso:grs:7000:0185	https://www.iso.org/obp/graphics/grs/3f687e4c-2772-430e-8e2a-c157ae76a2ed_	True
240	False	ISO 7000	0186	Cloth stack	iso.org/obp/ui/#iso:grs:7000:0186	https://www.iso.org/obp/graphics/grs/ad1c1462-aeb3-4c7d-b621-08b565cd9be8_	False
241	False	ISO 7000	0187	Lifting of the plaiting table	iso.org/obp/ui/#iso:grs:7000:0187	https://www.iso.org/obp/graphics/grs/9487bbaf-de66-490a-b1ee-2b4ff7298864_	True
242	False	ISO 7000	0188	Lowering of the plaiting table	iso.org/obp/ui/#iso:grs:7000:0188	https://www.iso.org/obp/graphics/grs/3163a460-5bbe-4b63-9cb3-0f82aab8ad99_	True
243	False	ISO 7000	0189	Move the plaiting blade	iso.org/obp/ui/#iso:grs:7000:0189	https://www.iso.org/obp/graphics/grs/b586c677-c98f-4f55-a187-4dd6ed376ca4_	True
244	False	ISO 7000	0190	Reduction of the length of layer	iso.org/obp/ui/#iso:grs:7000:0190	https://www.iso.org/obp/graphics/grs/9b42dbcf-05cb-47e5-a115-421f4153718d_	True
245	False	ISO 7000	0191	Enlargement of the length of layer	iso.org/obp/ui/#iso:grs:7000:0191	https://www.iso.org/obp/graphics/grs/c69cdc81-b670-44d7-af01-9e415799f87e_	True
246	False	ISO 7000	0192	Marking fold protrusion	iso.org/obp/ui/#iso:grs:7000:0192	https://www.iso.org/obp/graphics/grs/f235496f-6ded-40af-b5f5-e97cacde7d21_	True
247	False	ISO 7000	0193	Stack height limit	iso.org/obp/ui/#iso:grs:7000:0193	https://www.iso.org/obp/graphics/grs/31e80e40-a3c2-4fe2-9ae1-7f0c1766c12e_	False
248	False	ISO 7000	0194	Rollers	iso.org/obp/ui/#iso:grs:7000:0194	https://www.iso.org/obp/graphics/grs/30995b41-4ebe-49a9-8df0-58f8c320e101_	True
249	False	ISO 7000	0195	Disengagement of rollers	iso.org/obp/ui/#iso:grs:7000:0195	https://www.iso.org/obp/graphics/grs/beacc937-4eb3-4134-8a54-629bd7fc7707_	False
250	False	ISO 7000	0196	Release roller contact pressure	iso.org/obp/ui/#iso:grs:7000:0196	https://www.iso.org/obp/graphics/grs/14d3f975-8019-4ee0-8be8-e2562c47ca20_	True
251	False	ISO 7000	0197	Engage lower roller contact	iso.org/obp/ui/#iso:grs:7000:0197	https://www.iso.org/obp/graphics/grs/59827109-0085-452b-8e2e-b7e5b4b53dc8_	False
252	False	ISO 7000	0198	Engage upper roller contact	iso.org/obp/ui/#iso:grs:7000:0198	https://www.iso.org/obp/graphics/grs/6d02f377-dd33-4935-b2d0-e9e7e66c3ff4_	True
253	False	ISO 7000	0199	Rollers with internal pressure	iso.org/obp/ui/#iso:grs:7000:0199	https://www.iso.org/obp/graphics/grs/33df4ebe-7b02-4df9-8c7a-34567fe651f0_	False
254	False	ISO 7000	0200	Rollers with internal pressure, pressing/loading	iso.org/obp/ui/#iso:grs:7000:0200	https://www.iso.org/obp/graphics/grs/191bb4f9-2d7a-4e69-b0f7-baad90dacce0_	True
255	True	ISO 14617-14	201	Adjustability	https://www.iso.org/obp/ui/#iso:grs:14617-14:14.3.3.1:201	https://www.iso.org/obp/graphics/grs/f175f63b-f581-4830-9207-fd5f6b0294c6_	False
256	True	ISO 14617-10	201	Adjustability	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.5.3.1:201	https://www.iso.org/obp/graphics/grs/f8b7d07c-381e-4e13-8060-3fbc64a960ad_	False
257	True	ISO 14617-10	201	Adjustability	https://www.iso.org/obp/ui/#iso:grs:14617-10:10.4.3.1:201	https://www.iso.org/obp/graphics/grs/946b18b1-c4cc-4625-8510-feb631c3de99_	False
258	True	ISO 14617-8	201	Adjustability	https://www.iso.org/obp/ui/#iso:grs:14617-8:8.5.3.3:201	https://www.iso.org/obp/graphics/grs/f0e2f23a-05fc-495c-a967-4b429530041b_	False
